"SMILES","logPow","UNIT {logPow}","Water solubility","UNIT {Water solubility}","logPow {measured, converted}","UNIT {logPow}","Water solubility {measured, converted}","UNIT {Water solubility}"
"N=O","0.74","Log unit","-","-","549.5","% ","-","-"
"C1=CC2=CC3=C4C(C=CC5=CC=CC(C=C3)=C45)=C2N=C1","5.0","Log unit","-","-","1.0E7","% ","-","-"
"C=O","-","-","1.121","log(mol/L)","-","-","1.121","%"
"CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C","-","-","-4.458","log(mol/L)","-","-","-4.458","%"
"CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C","-","-","-4.304","log(mol/L)","-","-","-4.304","%"
"ClCCN(CCCl)P1(=O)NCCCO1","-","-","-0.815","log(mol/L)","-","-","-0.815","%"
"CCC(O)(COC(N)=O)C1=CC=CC=C1","-","-","-0.923","log(mol/L)","-","-","-0.923","%"
"CC(O)C(O)=O","-","-","1.045","log(mol/L)","-","-","1.045","%"
"ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl","-","-","-7.809","log(mol/L)","-","-","-7.809","%"
"OC(=O)C1=C(Cl)C=CC(Cl)=C1Cl","-","-","-1.467","log(mol/L)","-","-","-1.467","%"
"CC(=O)OC1=CC=CC=C1C(O)=O","-","-","-1.593","log(mol/L)","-","-","-1.593","%"
"OCC(O)C1OC(=O)C(O)=C1O","-","-","0.277","log(mol/L)","-","-","0.277","%"
"OC(=O)C1=CC=C(Cl)C=C1Cl","-","-","-2.603","log(mol/L)","-","-","-2.603","%"
"OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O","-","-","0.785","log(mol/L)","-","-","0.785","%"
"OC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O","-","-","-1.819","log(mol/L)","-","-","-1.819","%"
"CN1C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1","-","-","-0.504","log(mol/L)","-","-","-0.504","%"
"OC1CNC(C1)C(O)=O","-","-","0.44","log(mol/L)","-","-","0.44","%"
"OC(=O)C1=CC(Cl)=CC(Cl)=C1","-","-","-3.114","log(mol/L)","-","-","-3.114","%"
"OC(=O)C1=CC=C(Cl)C(Cl)=C1","-","-","-3.495","log(mol/L)","-","-","-3.495","%"
"CCOC(N)=O","-","-","0.731","log(mol/L)","-","-","0.731","%"
"CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C","-","-","-4.784","log(mol/L)","-","-","-4.784","%"
"OCC(Br)(CO)N(=O)=O","-","-","0.097","log(mol/L)","-","-","0.097","%"
"NC1(CCCC1)C(O)=O","-","-","-0.412","log(mol/L)","-","-","-0.412","%"
"CC(C)(S)C(N)C(O)=O","-","-","-0.128","log(mol/L)","-","-","-0.128","%"
"COP(=O)(OC)C(O)C(Cl)(Cl)Cl","-","-","-0.331","log(mol/L)","-","-","-0.331","%"
"ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl","-","-","-6.505","log(mol/L)","-","-","-6.505","%"
"C1=CC2=C(C=C1)C1=CC3=C(C=C1C=C2)C1=C(C=CC=C1)C=C3","-","-","-8.048","log(mol/L)","-","-","-8.048","%"
"CC(=O)NC1=CC2=C(C=C1)C1=C(C2)C=CC=C1","-","-","-4.625","log(mol/L)","-","-","-4.625","%"
"CCN(CC)N=O","-","-","0.016","log(mol/L)","-","-","0.016","%"
"NC(=O)C1=CC=CC=C1","-","-","-0.953","log(mol/L)","-","-","-0.953","%"
"OC(=O)C1=CC=NC=C1","-","-","-1.374","log(mol/L)","-","-","-1.374","%"
"NCCCC(O)=O","-","-","1.101","log(mol/L)","-","-","1.101","%"
"CC12C3CCC(O3)C1(C)C(=O)OC2=O","-","-","-3.816","log(mol/L)","-","-","-3.816","%"
"CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1","-","-","-2.735","log(mol/L)","-","-","-2.735","%"
"CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+]([O-])=O","-","-","-4.649","log(mol/L)","-","-","-4.649","%"
"NCC(O)=O","-","-","0.521","log(mol/L)","-","-","0.521","%"
"CC(N)C(O)=O","-","-","0.265","log(mol/L)","-","-","0.265","%"
"NC(CO)C(O)=O","-","-","0.607","log(mol/L)","-","-","0.607","%"
"CC1=C2CCC3=C4C=CC5=C(C=CC=C5)C4=CC(C=C1)=C23","-","-","-7.966","log(mol/L)","-","-","-7.966","%"
"C1=CC2=C(C=C1)C=C1C(C=CC3=C1C=CC=C3)=C2","-","-","-7.385","log(mol/L)","-","-","-7.385","%"
"NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O","-","-","-1.343","log(mol/L)","-","-","-1.343","%"
"OCC(O)CO","-","-","1.036","log(mol/L)","-","-","1.036","%"
"OCC(O)C=O","-","-","-0.489","log(mol/L)","-","-","-0.489","%"
"NC(CC(O)=O)C(O)=O","-","-","-0.318","log(mol/L)","-","-","-0.318","%"
"NC(CCC(O)=O)C(O)=O","-","-","-1.235","log(mol/L)","-","-","-1.235","%"
"C=CCN=C=S","-","-","-1.695","log(mol/L)","-","-","-1.695","%"
"NC(N)=O","-","-","0.958","log(mol/L)","-","-","0.958","%"
"CN(C)N","-","-","1.221","log(mol/L)","-","-","1.221","%"
"CC(C)(O)C(Cl)(Cl)Cl","-","-","-1.346","log(mol/L)","-","-","-1.346","%"
"OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O","-","-","0.788","log(mol/L)","-","-","0.788","%"
"CC(O)CO","-","-","1.119","log(mol/L)","-","-","1.119","%"
"O=C1CCO1","-","-","0.711","log(mol/L)","-","-","0.711","%"
"CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","-","-","-4.553","log(mol/L)","-","-","-4.553","%"
"CC1=C2C=CC3=C(C=CC=C3)C2=C(C)C2=C1C=CC=C2","-","-","-6.624","log(mol/L)","-","-","-6.624","%"
"CN1C=NC2=C1C(=O)N(C)C(=O)N2C","-","-","-0.966","log(mol/L)","-","-","-0.966","%"
"CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1","-","-","-0.629","log(mol/L)","-","-","-0.629","%"
"CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C","-","-","-3.95","log(mol/L)","-","-","-3.95","%"
"OC(=O)CCCCC1SCC2NC(=O)NC12","-","-","-3.046","log(mol/L)","-","-","-3.046","%"
"OC[C@@H](O)[C@H](O)[C@@H](O)C=O","-","-","0.824","log(mol/L)","-","-","0.824","%"
"OC1=C(Cl)C=C(Cl)C(Cl)=C1Cl","-","-","-4.004","log(mol/L)","-","-","-4.004","%"
"OCC1OC(O)C(O)C(O)C1O","-","-","0.579","log(mol/L)","-","-","0.579","%"
"CCN(CC)C(=O)C1=CN=CC=C1","-","-","0.749","log(mol/L)","-","-","0.749","%"
"NC1=CC=C(C=C1)S(=O)(=O)NC1=NC2=C(C=CC=C2)N=C1","-","-","-4.603","log(mol/L)","-","-","-4.603","%"
"OCC(S)CS","-","-","-0.155","log(mol/L)","-","-","-0.155","%"
"OC(=O)C1=CN=CC=C1","-","-","-0.835","log(mol/L)","-","-","-0.835","%"
"O=NN1CCOCC1","-","-","0.935","log(mol/L)","-","-","0.935","%"
"NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1","-","-","-3.181","log(mol/L)","-","-","-3.181","%"
"CN(C)C1=CC=C(C=C1)\N=N\C1=CC=CC=C1","-","-","-5.991","log(mol/L)","-","-","-5.991","%"
"N[C@@H](CC1=CC=C(O)C=C1)C(O)=O","-","-","-2.578","log(mol/L)","-","-","-2.578","%"
"CN1CC(=O)NC1=N","-","-","-0.15","log(mol/L)","-","-","-0.15","%"
"CCOCC","-","-","-0.089","log(mol/L)","-","-","-0.089","%"
"NCCCCCC(O)=O","-","-","0.585","log(mol/L)","-","-","0.585","%"
"CNC(=O)CSP(=S)(OC)OC","-","-","-0.962","log(mol/L)","-","-","-0.962","%"
"CN1N(C(=O)C=C1C)C1=CC=CC=C1","-","-","-0.564","log(mol/L)","-","-","-0.564","%"
"OCC1OC(OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC=C(O)C=C2)C(O)C(O)C1O","-","-","-2.64","log(mol/L)","-","-","-2.64","%"
"COC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1","-","-","-4.215","log(mol/L)","-","-","-4.215","%"
"CC(C)CC(N)C(O)=O","-","-","-0.785","log(mol/L)","-","-","-0.785","%"
"OC(=O)C1=CC=C(C=C1)[N+]([O-])=O","-","-","-2.922","log(mol/L)","-","-","-2.922","%"
"[Cl-].COC(C[Hg+])CNC(N)=O","-","-","-1.524","log(mol/L)","-","-","-1.524","%"
"CC([O-])=O.[Hg+]C1=CC=CC=C1","-","-","-2.226","log(mol/L)","-","-","-2.226","%"
"CCOS(C)(=O)=O","-","-","0.402","log(mol/L)","-","-","0.402","%"
"NC1=CC=CC=C1","-","-","-0.413","log(mol/L)","-","-","-0.413","%"
"CC(N)=S","-","-","0.336","log(mol/L)","-","-","0.336","%"
"NC(N)=S","-","-","0.271","log(mol/L)","-","-","0.271","%"
"COP(=O)(OC)OC=C(Cl)Cl","-","-","-1.344","log(mol/L)","-","-","-1.344","%"
"CN(C)N=O","-","-","1.13","log(mol/L)","-","-","1.13","%"
"CNC(=O)OC1=C2C=CC=CC2=CC=C1","-","-","-3.387","log(mol/L)","-","-","-3.387","%"
"CSCCC(N)C(O)=O","-","-","-0.421","log(mol/L)","-","-","-0.421","%"
"COC(=O)C1=CCCN(C)C1","-","-","0.809","log(mol/L)","-","-","0.809","%"
"NC(CC1=CC=CC=C1)C(O)=O","-","-","-0.788","log(mol/L)","-","-","-0.788","%"
"CCO","-","-","1.337","log(mol/L)","-","-","1.337","%"
"OC=O","-","-","1.337","log(mol/L)","-","-","1.337","%"
"CCC(C)C(C)(COC(N)=O)COC(N)=O","-","-","-2.366","log(mol/L)","-","-","-2.366","%"
"CCOS(=O)(=O)OCC","-","-","-1.343","log(mol/L)","-","-","-1.343","%"
"NC1=CC=C(C(O)=O)C(O)=C1","-","-","-1.957","log(mol/L)","-","-","-1.957","%"
"OC(=O)C1=CC=CC=C1","-","-","-1.655","log(mol/L)","-","-","-1.655","%"
"CCCCCC=O","-","-","-1.249","log(mol/L)","-","-","-1.249","%"
"C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2","-","-","-1.826","log(mol/L)","-","-","-1.826","%"
"CO","-","-","1.494","log(mol/L)","-","-","1.494","%"
"CC(C)O","-","-","1.221","log(mol/L)","-","-","1.221","%"
"CC(C)=O","-","-","1.236","log(mol/L)","-","-","1.236","%"
"ClC(Cl)Cl","-","-","-1.177","log(mol/L)","-","-","-1.177","%"
"CS(C)=O","-","-","1.107","log(mol/L)","-","-","1.107","%"
"ClC(Cl)(Cl)C(Cl)(Cl)Cl","-","-","-4.488","log(mol/L)","-","-","-4.488","%"
"OC(=O)CS","-","-","1.036","log(mol/L)","-","-","1.036","%"
"CN(C)C=O","-","-","1.136","log(mol/L)","-","-","1.136","%"
"NC1=C2C=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1","-","-","-1.951","log(mol/L)","-","-","-1.951","%"
"OC(=O)C1=CC=CC=C1O","-","-","-1.79","log(mol/L)","-","-","-1.79","%"
"O=C1NC2NC(=O)NC(=O)C2N1","-","-","-3.453","log(mol/L)","-","-","-3.453","%"
"OC(=O)CC(S)C(O)=O","-","-","0.522","log(mol/L)","-","-","0.522","%"
"CC(OC1=CC=CC=C1)C=O","-","-","-2.639","log(mol/L)","-","-","-2.639","%"
"N[C@@H](CC1=CNC=N1)C(O)=O","-","-","-0.532","log(mol/L)","-","-","-0.532","%"
"CCCO","-","-","1.221","log(mol/L)","-","-","1.221","%"
"CCCCO","-","-","-0.069","log(mol/L)","-","-","-0.069","%"
"CCCCCO","-","-","-0.603","log(mol/L)","-","-","-0.603","%"
"CC(Cl)(Cl)Cl","-","-","-1.952","log(mol/L)","-","-","-1.952","%"
"NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1","-","-","-2.425","log(mol/L)","-","-","-2.425","%"
"CC(C)[C@H](N)C(O)=O","-","-","-0.302","log(mol/L)","-","-","-0.302","%"
"CC(O)C(N)C(O)=O","-","-","-0.089","log(mol/L)","-","-","-0.089","%"
"ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1","-","-","-6.551","log(mol/L)","-","-","-6.551","%"
"N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O","-","-","-1.183","log(mol/L)","-","-","-1.183","%"
"CCC(C)C(N)C(O)=O","-","-","-0.581","log(mol/L)","-","-","-0.581","%"
"OC(=O)C1=CC=C(Cl)C=C1","-","-","-3.337","log(mol/L)","-","-","-3.337","%"
"N[C@@H](CCCNC(N)=N)C(O)=O","-","-","0.019","log(mol/L)","-","-","0.019","%"
"CBr","-","-","-0.796","log(mol/L)","-","-","-0.796","%"
"CCl","-","-","-0.977","log(mol/L)","-","-","-0.977","%"
"CN","-","-","1.541","log(mol/L)","-","-","1.541","%"
"C#N","-","-","1.568","log(mol/L)","-","-","1.568","%"
"CS","-","-","-0.495","log(mol/L)","-","-","-0.495","%"
"CCCl","-","-","-1.055","log(mol/L)","-","-","-1.055","%"
"ClC=C","-","-","-1.36","log(mol/L)","-","-","-1.36","%"
"FC=C","-","-","-0.276","log(mol/L)","-","-","-0.276","%"
"CCN","-","-","1.346","log(mol/L)","-","-","1.346","%"
"CC#N","-","-","1.387","log(mol/L)","-","-","1.387","%"
"CC=O","-","-","1.356","log(mol/L)","-","-","1.356","%"
"ClCCl","-","-","-0.815","log(mol/L)","-","-","-0.815","%"
"ICI","-","-","-2.334","log(mol/L)","-","-","-2.334","%"
"NC=O","-","-","1.346","log(mol/L)","-","-","1.346","%"
"S=C=S","-","-","-1.81","log(mol/L)","-","-","-1.81","%"
"CSC","-","-","-0.994","log(mol/L)","-","-","-0.994","%"
"C1CO1","-","-","1.356","log(mol/L)","-","-","1.356","%"
"BrC(Br)Br","-","-","-1.808","log(mol/L)","-","-","-1.808","%"
"CC(C)Br","-","-","-1.631","log(mol/L)","-","-","-1.631","%"
"ClC(Cl)Br","-","-","-1.733","log(mol/L)","-","-","-1.733","%"
"CC(C)C","-","-","-3.076","log(mol/L)","-","-","-3.076","%"
"CC(C)Cl","-","-","-1.404","log(mol/L)","-","-","-1.404","%"
"CC(C)I","-","-","-2.084","log(mol/L)","-","-","-2.084","%"
"CC(C)N","-","-","1.228","log(mol/L)","-","-","1.228","%"
"ClC(Cl)=C","-","-","-1.634","log(mol/L)","-","-","-1.634","%"
"CC(F)F","-","-","-1.315","log(mol/L)","-","-","-1.315","%"
"FC(F)=C","-","-","-0.706","log(mol/L)","-","-","-0.706","%"
"FC(Cl)Cl","-","-","-0.738","log(mol/L)","-","-","-0.738","%"
"FC(F)Cl","-","-","-1.494","log(mol/L)","-","-","-1.494","%"
"FC(F)F","-","-","-1.233","log(mol/L)","-","-","-1.233","%"
"CN(C)C","-","-","1.178","log(mol/L)","-","-","1.178","%"
"CC1CO1","-","-","1.007","log(mol/L)","-","-","1.007","%"
"FC(F)(F)Br","-","-","-2.668","log(mol/L)","-","-","-2.668","%"
"CC(C)(C)N","-","-","1.136","log(mol/L)","-","-","1.136","%"
"CC(C)(C)O","-","-","1.13","log(mol/L)","-","-","1.13","%"
"FC(Cl)(Cl)Cl","-","-","-2.096","log(mol/L)","-","-","-2.096","%"
"FC(F)(Cl)Cl","-","-","-2.635","log(mol/L)","-","-","-2.635","%"
"FC(F)(F)Cl","-","-","-3.065","log(mol/L)","-","-","-3.065","%"
"CCC(C)(C)C","-","-","-3.671","log(mol/L)","-","-","-3.671","%"
"CC(C)(C)CO","-","-","-0.401","log(mol/L)","-","-","-0.401","%"
"CCC(C)(C)O","-","-","0.096","log(mol/L)","-","-","0.096","%"
"ClC(Cl)(Cl)C=O","-","-","-0.691","log(mol/L)","-","-","-0.691","%"
"OCC(F)(F)F","-","-","1.0","log(mol/L)","-","-","1.0","%"
"CC(=O)C(C)(C)C","-","-","-0.722","log(mol/L)","-","-","-0.722","%"
"CC(C)(C)C(O)=O","-","-","-0.673","log(mol/L)","-","-","-0.673","%"
"CC(Cl)(Cl)C(O)=O","-","-","0.545","log(mol/L)","-","-","0.545","%"
"CC(O)C(Cl)(Cl)Cl","-","-","-0.757","log(mol/L)","-","-","-0.757","%"
"ClC(Cl)C(Cl)(Cl)Cl","-","-","-2.625","log(mol/L)","-","-","-2.625","%"
"OC(=O)C(Cl)(Cl)Cl","-","-","0.519","log(mol/L)","-","-","0.519","%"
"[O-][N+](=O)C(Cl)(Cl)Cl","-","-","-2.006","log(mol/L)","-","-","-2.006","%"
"FC(Cl)(Cl)C(F)(Cl)Cl","-","-","-3.189","log(mol/L)","-","-","-3.189","%"
"FC(F)(F)C(F)(F)Cl","-","-","-3.411","log(mol/L)","-","-","-3.411","%"
"FC(F)(F)C(F)(F)C(F)(F)F","-","-","-4.518","log(mol/L)","-","-","-4.518","%"
"CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC","-","-","-1.685","log(mol/L)","-","-","-1.685","%"
"CCC(C)(O)C#C","-","-","0.115","log(mol/L)","-","-","0.115","%"
"COS(=O)(=O)OC","-","-","-0.654","log(mol/L)","-","-","-0.654","%"
"OC(=O)CC(O)(CC(O)=O)C(O)=O","-","-","0.489","log(mol/L)","-","-","0.489","%"
"CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC","-","-","-0.603","log(mol/L)","-","-","-0.603","%"
"OC1CC(O)(CC(O)C1O)C(O)=O","-","-","0.179","log(mol/L)","-","-","0.179","%"
"CCC(OC)(OC)OC","-","-","0.872","log(mol/L)","-","-","0.872","%"
"CCC(C)(CC)OC(N)=O","-","-","-1.56","log(mol/L)","-","-","-1.56","%"
"CCOP(=O)(OCC)OCC","-","-","0.439","log(mol/L)","-","-","0.439","%"
"CCCC(C)(COC(N)=O)COC(=O)NC(C)C","-","-","-2.938","log(mol/L)","-","-","-2.938","%"
"CCCCSP(=O)(SCCCC)SCCCC","-","-","-5.634","log(mol/L)","-","-","-5.634","%"
"CC(Br)CBr","-","-","-2.141","log(mol/L)","-","-","-2.141","%"
"CCC(C)C","-","-","-3.163","log(mol/L)","-","-","-3.163","%"
"CC(C)CN","-","-","1.136","log(mol/L)","-","-","1.136","%"
"CC(C)CO","-","-","0.059","log(mol/L)","-","-","0.059","%"
"CC(C)C=O","-","-","0.091","log(mol/L)","-","-","0.091","%"
"CC(=C)C=O","-","-","-0.039","log(mol/L)","-","-","-0.039","%"
"CCC(C)Cl","-","-","-1.966","log(mol/L)","-","-","-1.966","%"
"CC(Cl)CCl","-","-","-1.606","log(mol/L)","-","-","-1.606","%"
"ClCC(Cl)=C","-","-","-1.713","log(mol/L)","-","-","-1.713","%"
"CCC(C)O","-","-","0.388","log(mol/L)","-","-","0.388","%"
"CCC(C)=O","-","-","0.49","log(mol/L)","-","-","0.49","%"
"ClC=C(Cl)Cl","-","-","-2.077","log(mol/L)","-","-","-2.077","%"
"NC(=O)C=C","-","-","0.954","log(mol/L)","-","-","0.954","%"
"NC(=O)CCl","-","-","-0.017","log(mol/L)","-","-","-0.017","%"
"CCC(O)=O","-","-","1.13","log(mol/L)","-","-","1.13","%"
"OC(=O)CCl","-","-","0.928","log(mol/L)","-","-","0.928","%"
"CNC(C)=O","-","-","1.136","log(mol/L)","-","-","1.136","%"
"COC(C)=O","-","-","0.516","log(mol/L)","-","-","0.516","%"
"CCN(=O)=O","-","-","-0.203","log(mol/L)","-","-","-0.203","%"
"BrC(Br)C(Br)Br","-","-","-2.732","log(mol/L)","-","-","-2.732","%"
"CC(C)C(C)C","-","-","-3.583","log(mol/L)","-","-","-3.583","%"
"CC(C)C(O)=O","-","-","0.278","log(mol/L)","-","-","0.278","%"
"CC(=C)C(O)=O","-","-","0.014","log(mol/L)","-","-","0.014","%"
"OC(=O)C(Cl)Cl","-","-","0.89","log(mol/L)","-","-","0.89","%"
"CC(C)[N+]([O-])=O","-","-","-0.615","log(mol/L)","-","-","-0.615","%"
"CC1(C)OC(=O)CC1C(O)=O","-","-","-1.245","log(mol/L)","-","-","-1.245","%"
"NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCCO)C=C1","-","-","-2.597","log(mol/L)","-","-","-2.597","%"
"CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1","-","-","-3.279","log(mol/L)","-","-","-3.279","%"
"NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1","-","-","-2.815","log(mol/L)","-","-","-2.815","%"
"CCC(C)(C)C1=CC=C(O)C=C1","-","-","-2.99","log(mol/L)","-","-","-2.99","%"
"CC(C)(O)C1CCC(C)(O)CC1","-","-","-1.634","log(mol/L)","-","-","-1.634","%"
"CCC(Br)C(O)=O","-","-","-0.378","log(mol/L)","-","-","-0.378","%"
"CCC(N)C(O)=O","-","-","0.311","log(mol/L)","-","-","0.311","%"
"COC(=O)C(C)=C","-","-","-0.824","log(mol/L)","-","-","-0.824","%"
"CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C","-","-","-3.82","log(mol/L)","-","-","-3.82","%"
"CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O","-","-","-2.039","log(mol/L)","-","-","-2.039","%"
"CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2","-","-","-4.259","log(mol/L)","-","-","-4.259","%"
"OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1","-","-","-3.263","log(mol/L)","-","-","-3.263","%"
"NCC1=CC=CC2=C1C(=O)C1=C(C=CC=C1)C2=O","-","-","-6.3","log(mol/L)","-","-","-6.3","%"
"OC1=C(C(O)=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O","-","-","-1.662","log(mol/L)","-","-","-1.662","%"
"CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1","-","-","-2.426","log(mol/L)","-","-","-2.426","%"
"C1CC2=C3C1=CC=CC3=CC=C2","-","-","-4.597","log(mol/L)","-","-","-4.597","%"
"CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C2(C)C=CC(=O)C=C12","-","-","-3.494","log(mol/L)","-","-","-3.494","%"
"CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C","-","-","-3.817","log(mol/L)","-","-","-3.817","%"
"OC1=CC=CC2=C(O)C=CC=C12","-","-","-2.987","log(mol/L)","-","-","-2.987","%"
"C1=CC=C(C=C1)C1=CC=CC=C1C1=CC=CC=C1","-","-","-5.269","log(mol/L)","-","-","-5.269","%"
"COC1=CC=C2N=CC=C(C(=O)C3CC4CCN3CC4C=C)C2=C1","-","-","-5.031","log(mol/L)","-","-","-5.031","%"
"CCOC(=O)C1=C(C=CC=C1)C(=O)OCC","-","-","-2.313","log(mol/L)","-","-","-2.313","%"
"CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C","-","-","-4.652","log(mol/L)","-","-","-4.652","%"
"CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCC","-","-","-4.395","log(mol/L)","-","-","-4.395","%"
"COC1=C2C=CC(=O)OC2=CC2=C1C=CC(C)(C)O2","-","-","-3.81","log(mol/L)","-","-","-3.81","%"
"C1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2","-","-","-5.19","log(mol/L)","-","-","-5.19","%"
"OC(=O)C1=CC=CC(=C1O)[N+]([O-])=O","-","-","-2.149","log(mol/L)","-","-","-2.149","%"
"O=C1OC(=O)C2=C1C=CC=C2","-","-","-1.378","log(mol/L)","-","-","-1.378","%"
"CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1","-","-","-5.065","log(mol/L)","-","-","-5.065","%"
"CC1=CC=CC(NC(=O)C2=CC=CC=C2C(O)=O)=C1","-","-","-2.407","log(mol/L)","-","-","-2.407","%"
"NC1=CC=C2C=CC=CC2=C1\N=N\C1=CC=CC=C1","-","-","-5.916","log(mol/L)","-","-","-5.916","%"
"COP(=S)(OC)SCN1N=NC2=CC=CC=C2C1=O","-","-","-4.181","log(mol/L)","-","-","-4.181","%"
"OC(=O)C1=CC=CC2=C1C=CC=C2","-","-","-3.302","log(mol/L)","-","-","-3.302","%"
"[O-][N+](=O)C1=CC=CC2=C1C=CC=C2","-","-","-4.276","log(mol/L)","-","-","-4.276","%"
"C1C2=C(C=CC=C2)C2=C1C=CC=C2","-","-","-4.944","log(mol/L)","-","-","-4.944","%"
"NC(=S)NC1=CC=CC2=C1C=CC=C2","-","-","-2.528","log(mol/L)","-","-","-2.528","%"
"CN1C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1","-","-","-1.44","log(mol/L)","-","-","-1.44","%"
"COC1=C(Cl)C=C(Cl)C=C1Cl","-","-","-4.325","log(mol/L)","-","-","-4.325","%"
"ClC1=C2NC=NC2=NC=N1","-","-","-1.49","log(mol/L)","-","-","-1.49","%"
"OC1=C(Cl)C=CC=C1Cl","-","-","-1.933","log(mol/L)","-","-","-1.933","%"
"OC1=CC=CC(O)=C1O","-","-","0.604","log(mol/L)","-","-","0.604","%"
"OC(C(O)C(O)=O)C(O)=O","-","-","0.589","log(mol/L)","-","-","0.589","%"
"OCC(O)C(O)C(O)C(=O)CO","-","-","0.301","log(mol/L)","-","-","0.301","%"
"CC1=C(C)C(C)=C(C)C(C)=C1C","-","-","-5.839","log(mol/L)","-","-","-5.839","%"
"O[C@@H]1[C@H](O)C(O)C(O)[C@@H](O)[C@H]1O","-","-","-0.1","log(mol/L)","-","-","-0.1","%"
"OCC(O)C(O)C(O)CO","-","-","0.625","log(mol/L)","-","-","0.625","%"
"OC1=C(Cl)C=C(Cl)C=C1Cl","-","-","-2.392","log(mol/L)","-","-","-2.392","%"
"[O-][N+](=O)C1=CC=CC=C1Cl","-","-","-2.896","log(mol/L)","-","-","-2.896","%"
"NC1=CC=CC=C1[N+]([O-])=O","-","-","-1.973","log(mol/L)","-","-","-1.973","%"
"OC1=CC=CC=C1[N+]([O-])=O","-","-","-1.745","log(mol/L)","-","-","-1.745","%"
"CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O","-","-","-3.665","log(mol/L)","-","-","-3.665","%"
"[O-][N+](=O)C1=CC(=C(Cl)C(=C1)[N+]([O-])=O)[N+]([O-])=O","-","-","-2.669","log(mol/L)","-","-","-2.669","%"
"OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O","-","-","-1.256","log(mol/L)","-","-","-1.256","%"
"OC(=O)C1=C(C=CC=C1)C(O)=O","-","-","-1.375","log(mol/L)","-","-","-1.375","%"
"OC(=O)C1=C(N=CC=C1)C(O)=O","-","-","-1.182","log(mol/L)","-","-","-1.182","%"
"OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O","-","-","-1.259","log(mol/L)","-","-","-1.259","%"
"[O-][N+](=O)C1=C(Cl)C=CC(Cl)=C1","-","-","-4.137","log(mol/L)","-","-","-4.137","%"
"OCC(O)C1OC(=O)C(O)=C1O","-","-","0.356","log(mol/L)","-","-","0.356","%"
"[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1Cl","-","-","-3.887","log(mol/L)","-","-","-3.887","%"
"CC(C)C1CCC(C)CC1O","-","-","-2.535","log(mol/L)","-","-","-2.535","%"
